s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 1.0998811E+000, 6.1070342E+002, 0.0000000E+000,-2.7068191E+002, 5.6332919E+000,-2.8340554E+000,-3.6923096E-002, 0.0000000E+000, 0.0000000E+000, 3.2659190E+002, 3.4278382E+002, 0.0000000E+000, 1.2831191E-002, 0.0000000E+000
 1.1402777E+000, 5.8446115E+002, 0.0000000E+000,-2.1130258E+002, 6.1642491E+000,-3.0345999E+000,-3.7528752E-002, 0.0000000E+000, 0.0000000E+000, 3.6737151E+002, 3.7625069E+002, 0.0000000E+000, 1.3128175E-002, 0.0000000E+000
 1.2169127E+000, 5.8972178E+002, 0.0000000E+000,-1.8308004E+002, 6.6677417E+000,-3.3537443E+000,-3.8050017E-002, 0.0000000E+000, 0.0000000E+000, 3.9860506E+002, 4.0991769E+002, 0.0000000E+000, 1.3433378E-002, 0.0000000E+000
 1.2712700E+000, 6.3111757E+002, 0.0000000E+000,-1.9561580E+002, 7.0833798E+000,-3.7575648E+000,-3.8751460E-002, 0.0000000E+000, 0.0000000E+000, 4.3380919E+002, 4.3878884E+002, 0.0000000E+000, 1.3744252E-002, 0.0000000E+000
 1.3220000E+000, 6.3933454E+002, 0.0000000E+000,-1.9245793E+002, 7.2001841E+000,-3.9876029E+000,-3.9466731E-002, 0.0000000E+000, 0.0000000E+000, 4.4621824E+002, 4.5004972E+002, 0.0000000E+000, 1.3968932E-002, 0.0000000E+000
 1.3872217E+000, 6.3524703E+002, 0.0000000E+000,-1.8721551E+002, 7.1362173E+000,-4.0828728E+000,-4.0115477E-002, 0.0000000E+000, 0.0000000E+000, 4.5193644E+002, 4.5104475E+002, 0.0000000E+000, 1.4195084E-002, 0.0000000E+000
 1.4524434E+000, 6.5274707E+002, 0.0000000E+000,-2.0156715E+002, 7.1105256E+000,-4.0662984E+000,-4.0844585E-002, 0.0000000E+000, 0.0000000E+000, 4.5152825E+002, 4.5418331E+002, 0.0000000E+000, 1.4425368E-002, 0.0000000E+000
 1.5132759E+000, 6.7968563E+002, 0.0000000E+000,-2.1474141E+002, 7.2994173E+000,-4.0323764E+000,-4.1453415E-002, 0.0000000E+000, 0.0000000E+000, 4.6412126E+002, 4.6816981E+002, 0.0000000E+000, 1.4622521E-002, 0.0000000E+000
 1.5697192E+000, 6.9226261E+002, 0.0000000E+000,-2.1608636E+002, 7.4772619E+000,-4.0232072E+000,-4.1961084E-002, 0.0000000E+000, 0.0000000E+000, 4.7833121E+002, 4.7958835E+002, 0.0000000E+000, 1.4786601E-002, 0.0000000E+000
 1.6261625E+000, 6.9041477E+002, 0.0000000E+000,-2.1286055E+002, 7.4883376E+000,-4.0558518E+000,-4.2342258E-002, 0.0000000E+000, 0.0000000E+000, 4.8093741E+002, 4.8094436E+002, 0.0000000E+000, 1.4930243E-002, 0.0000000E+000
 1.6826060E+000, 6.9172779E+002, 0.0000000E+000,-2.0958279E+002, 7.5281999E+000,-4.1358171E+000,-4.2687118E-002, 0.0000000E+000, 0.0000000E+000, 4.8371551E+002, 4.8549469E+002, 0.0000000E+000, 1.5059684E-002, 0.0000000E+000
 1.7531601E+000, 6.9928198E+002, 0.0000000E+000,-2.1193061E+002, 7.5331192E+000,-4.2671937E+000,-4.2962566E-002, 0.0000000E+000, 0.0000000E+000, 4.9008230E+002, 4.9057433E+002, 0.0000000E+000, 1.5189672E-002, 0.0000000E+000
 1.8096035E+000, 7.0150423E+002, 0.0000000E+000,-2.1483200E+002, 7.4273659E+000,-4.3859153E+000,-4.3397936E-002, 0.0000000E+000, 0.0000000E+000, 4.8943889E+002, 4.8967028E+002, 0.0000000E+000, 1.5305570E-002, 0.0000000E+000
 1.8660468E+000, 7.1058882E+002, 0.0000000E+000,-2.2162385E+002, 7.3773752E+000,-4.4800251E+000,-4.3935390E-002, 0.0000000E+000, 0.0000000E+000, 4.9154608E+002, 4.9181839E+002, 0.0000000E+000, 1.5397323E-002, 0.0000000E+000
 1.9224902E+000, 7.1133399E+002, 0.0000000E+000,-2.2692555E+002, 7.2310968E+000,-4.6713788E+000,-4.4150125E-002, 0.0000000E+000, 0.0000000E+000, 4.8831622E+002, 4.8692401E+002, 0.0000000E+000, 1.5479736E-002, 0.0000000E+000
 1.9930444E+000, 7.0758199E+002, 0.0000000E+000,-2.3228840E+002, 6.9734770E+000,-5.1771044E+000,-4.4202938E-002, 0.0000000E+000, 0.0000000E+000, 4.7868152E+002, 4.7704576E+002, 0.0000000E+000, 1.5562237E-002, 0.0000000E+000
 2.0494878E+000, 7.0692983E+002, 0.0000000E+000,-2.3395573E+002, 6.4861771E+000,-5.9269631E+000,-4.4102969E-002, 0.0000000E+000, 0.0000000E+000, 4.7331861E+002, 4.7348921E+002, 0.0000000E+000, 1.5635587E-002, 0.0000000E+000
 2.1059310E+000, 7.1073547E+002, 0.0000000E+000,-2.3303314E+002, 6.0889316E+000,-6.6070129E+000,-4.4454626E-002, 0.0000000E+000, 0.0000000E+000, 4.7510195E+002, 4.7713980E+002, 0.0000000E+000, 1.5693510E-002, 0.0000000E+000
 2.1623745E+000, 7.1001843E+002, 0.0000000E+000,-2.3241987E+002, 5.8537892E+000,-7.1796388E+000,-4.4735922E-002, 0.0000000E+000, 0.0000000E+000, 4.7670374E+002, 4.7622797E+002, 0.0000000E+000, 1.5745428E-002, 0.0000000E+000
 2.2329288E+000, 7.1122275E+002, 0.0000000E+000,-2.2963626E+002, 5.8411282E+000,-7.7583610E+000,-4.4894862E-002, 0.0000000E+000, 0.0000000E+000, 4.7822053E+002, 4.7962436E+002, 0.0000000E+000, 1.5797299E-002, 0.0000000E+000
 2.2861726E+000, 7.2133998E+002, 0.0000000E+000,-2.2703853E+002, 5.9107049E+000,-8.2755027E+000,-4.5154816E-002, 0.0000000E+000, 0.0000000E+000, 4.8868306E+002, 4.9189150E+002, 0.0000000E+000, 1.5842015E-002, 0.0000000E+000
 2.3487282E+000, 7.2699205E+002, 0.0000000E+000,-2.2291729E+002, 5.8406776E+000,-8.6341319E+000,-4.5321108E-002, 0.0000000E+000, 0.0000000E+000, 5.0007591E+002, 5.0123599E+002, 0.0000000E+000, 1.5879017E-002, 0.0000000E+000
 2.4112840E+000, 7.1627603E+002, 0.0000000E+000,-2.1818480E+002, 5.6010656E+000,-9.1792223E+000,-4.5488402E-002, 0.0000000E+000, 0.0000000E+000, 4.9708478E+002, 4.9446759E+002, 0.0000000E+000, 1.5914885E-002, 0.0000000E+000
 2.4686456E+000, 7.0853170E+002, 0.0000000E+000,-2.1018798E+002, 5.5531951E+000,-9.5807044E+000,-4.5618891E-002, 0.0000000E+000, 0.0000000E+000, 4.9422918E+002, 4.9427060E+002, 0.0000000E+000, 1.5945145E-002, 0.0000000E+000
 2.5247087E+000, 7.0142794E+002, 0.0000000E+000,-2.0236689E+002, 5.6309527E+000,-9.8586370E+000,-4.5775157E-002, 0.0000000E+000, 0.0000000E+000, 4.9472185E+002, 4.9478759E+002, 0.0000000E+000, 1.5970805E-002, 0.0000000E+000
 2.5807722E+000, 7.0631402E+002, 0.0000000E+000,-1.9894451E+002, 5.9453509E+000,-1.0252496E+001,-4.5918312E-002, 0.0000000E+000, 0.0000000E+000, 5.0140153E+002, 5.0301644E+002, 0.0000000E+000, 1.5993557E-002, 0.0000000E+000
 2.6424716E+000, 7.1295053E+002, 0.0000000E+000,-1.9746088E+002, 6.2282755E+000,-1.0793570E+001,-4.6085967E-002, 0.0000000E+000, 0.0000000E+000, 5.1033408E+002, 5.1087827E+002, 0.0000000E+000, 1.6014721E-002, 0.0000000E+000
 2.7013826E+000, 7.1361033E+002, 0.0000000E+000,-1.9444720E+002, 6.4701731E+000,-1.1695985E+001,-4.6283838E-002, 0.0000000E+000, 0.0000000E+000, 5.1380473E+002, 5.1389104E+002, 0.0000000E+000, 1.6034087E-002, 0.0000000E+000
 2.7602940E+000, 7.1921191E+002, 0.0000000E+000,-1.9474227E+002, 6.5008776E+000,-1.3063330E+001,-4.6353936E-002, 0.0000000E+000, 0.0000000E+000, 5.1789856E+002, 5.1786083E+002, 0.0000000E+000, 1.6050967E-002, 0.0000000E+000
 2.8290236E+000, 7.2532534E+002, 0.0000000E+000,-1.9684675E+002, 6.4529710E+000,-1.4784247E+001,-4.6586466E-002, 0.0000000E+000, 0.0000000E+000, 5.2024201E+002, 5.2010073E+002, 0.0000000E+000, 1.6067135E-002, 0.0000000E+000
 2.8879349E+000, 7.3421101E+002, 0.0000000E+000,-1.9970452E+002, 6.4705378E+000,-1.6896576E+001,-4.6692642E-002, 0.0000000E+000, 0.0000000E+000, 5.2419592E+002, 5.2403376E+002, 0.0000000E+000, 1.6081426E-002, 0.0000000E+000
 2.9468460E+000, 7.4135450E+002, 0.0000000E+000,-2.0043622E+002, 6.4528879E+000,-1.8810001E+001,-4.6816630E-002, 0.0000000E+000, 0.0000000E+000, 5.2869278E+002, 5.2851436E+002, 0.0000000E+000, 1.6093081E-002, 0.0000000E+000
 3.0057573E+000, 7.4360918E+002, 0.0000000E+000,-2.0184866E+002, 6.2307443E+000,-2.0580600E+001,-4.6881799E-002, 0.0000000E+000, 0.0000000E+000, 5.2824448E+002, 5.2736378E+002, 0.0000000E+000, 1.6103449E-002, 0.0000000E+000
 3.0646684E+000, 7.4700913E+002, 0.0000000E+000,-2.0091821E+002, 6.1178935E+000,-2.2615106E+001,-4.6971082E-002, 0.0000000E+000, 0.0000000E+000, 5.2962156E+002, 5.2954674E+002, 0.0000000E+000, 1.6112669E-002, 0.0000000E+000
 3.1235797E+000, 7.5586624E+002, 0.0000000E+000,-2.0152132E+002, 6.0849346E+000,-2.4799317E+001,-4.6892982E-002, 0.0000000E+000, 0.0000000E+000, 5.3533940E+002, 5.3558364E+002, 0.0000000E+000, 1.6120870E-002, 0.0000000E+000
 3.1812031E+000, 7.6157520E+002, 0.0000000E+000,-2.0262893E+002, 5.9020954E+000,-2.7059845E+001,-4.7010042E-002, 0.0000000E+000, 0.0000000E+000, 5.3729367E+002, 5.3774151E+002, 0.0000000E+000, 1.6128078E-002, 0.0000000E+000
 3.2409196E+000, 7.7387509E+002, 0.0000000E+000,-2.0454071E+002, 5.6391707E+000,-2.9125763E+001,-4.7085599E-002, 0.0000000E+000, 0.0000000E+000, 5.4646063E+002, 5.4580071E+002, 0.0000000E+000, 1.6134487E-002, 0.0000000E+000
 3.3006361E+000, 7.7346895E+002, 0.0000000E+000,-2.0392027E+002, 5.2675837E+000,-3.1346774E+001,-4.7113091E-002, 0.0000000E+000, 0.0000000E+000, 5.4446983E+002, 5.4342237E+002, 0.0000000E+000, 1.6140345E-002, 0.0000000E+000
 3.3629119E+000, 7.7111386E+002, 0.0000000E+000,-2.0251640E+002, 4.9528149E+000,-3.3725944E+001,-4.7159103E-002, 0.0000000E+000, 0.0000000E+000, 5.4078264E+002, 5.3977717E+002, 0.0000000E+000, 1.6145664E-002, 0.0000000E+000
 3.4286001E+000, 7.7426897E+002, 0.0000000E+000,-2.0339513E+002, 3.6160192E+000,-3.5965265E+001,-4.7239851E-002, 0.0000000E+000, 0.0000000E+000, 5.3967936E+002, 5.3847736E+002, 0.0000000E+000, 1.6150590E-002, 0.0000000E+000
 3.4849041E+000, 7.6871694E+002, 0.0000000E+000,-2.0512771E+002, 8.1960209E-001,-3.7898690E+001,-4.7113117E-002, 0.0000000E+000, 0.0000000E+000, 5.2949447E+002, 5.2646302E+002, 0.0000000E+000, 1.6154727E-002, 0.0000000E+000
 3.5412083E+000, 7.5825633E+002, 0.0000000E+000,-2.0061612E+002,-1.3536649E+000,-4.0003811E+001,-4.7097396E-002, 0.0000000E+000, 0.0000000E+000, 5.1810582E+002, 5.1623564E+002, 0.0000000E+000, 1.6158119E-002, 0.0000000E+000
 3.6068964E+000, 7.6065007E+002, 0.0000000E+000,-1.9485494E+002,-2.5544951E+000,-4.2580630E+001,-4.7132841E-002, 0.0000000E+000, 0.0000000E+000, 5.2066693E+002, 5.2061287E+002, 0.0000000E+000, 1.6161382E-002, 0.0000000E+000
 3.6632004E+000, 7.7255156E+002, 0.0000000E+000,-1.9466366E+002,-4.7703137E+000,-4.4469252E+001,-4.7308291E-002, 0.0000000E+000, 0.0000000E+000, 5.3069707E+002, 5.2860103E+002, 0.0000000E+000, 1.6164280E-002, 0.0000000E+000
 3.7288885E+000, 7.6651950E+002, 0.0000000E+000,-1.9512956E+002,-7.2922109E+000,-4.5432297E+001,-4.7367019E-002, 0.0000000E+000, 0.0000000E+000, 5.2128550E+002, 5.1861807E+002, 0.0000000E+000, 1.6166838E-002, 0.0000000E+000
 3.7851925E+000, 7.6421655E+002, 0.0000000E+000,-1.9145411E+002,-8.1312949E+000,-4.7607496E+001,-4.7559141E-002, 0.0000000E+000, 0.0000000E+000, 5.1864599E+002, 5.1697610E+002, 0.0000000E+000, 1.6169110E-002, 0.0000000E+000
 3.8414967E+000, 7.6697202E+002, 0.0000000E+000,-1.9083794E+002,-1.0334307E+001,-4.7803829E+001,-4.7787517E-002, 0.0000000E+000, 0.0000000E+000, 5.1957479E+002, 5.1794816E+002, 0.0000000E+000, 1.6170972E-002, 0.0000000E+000
 3.9060583E+000, 7.7000937E+002, 0.0000000E+000,-1.9518864E+002,-1.6097159E+001,-4.7938945E+001,-4.7768304E-002, 0.0000000E+000, 0.0000000E+000, 5.1185431E+002, 5.1073686E+002, 0.0000000E+000, 1.6172746E-002, 0.0000000E+000
 3.9646862E+000, 7.7956421E+002, 0.0000000E+000,-1.9952424E+002,-2.1560074E+001,-4.7537959E+001,-4.7754376E-002, 0.0000000E+000, 0.0000000E+000, 5.1205252E+002, 5.1089419E+002, 0.0000000E+000, 1.6174342E-002, 0.0000000E+000
 4.0282683E+000, 7.8272894E+002, 0.0000000E+000,-2.0109981E+002,-2.5634601E+001,-4.7495034E+001,-4.7660109E-002, 0.0000000E+000, 0.0000000E+000, 5.0976072E+002, 5.0845184E+002, 0.0000000E+000, 1.6175758E-002, 0.0000000E+000
 4.0827675E+000, 7.7894931E+002, 0.0000000E+000,-1.9877456E+002,-2.8576615E+001,-4.7254550E+001,-4.7674171E-002, 0.0000000E+000, 0.0000000E+000, 5.0515596E+002, 5.0429592E+002, 0.0000000E+000, 1.6176967E-002, 0.0000000E+000
 4.1463499E+000, 7.7171920E+002, 0.0000000E+000,-1.9458022E+002,-2.9770154E+001,-4.7308129E+001,-4.7894671E-002, 0.0000000E+000, 0.0000000E+000, 5.0074741E+002, 5.0001280E+002, 0.0000000E+000, 1.6178038E-002, 0.0000000E+000
 4.2008491E+000, 7.7282984E+002, 0.0000000E+000,-1.9436574E+002,-3.0881419E+001,-4.7279949E+001,-4.7935459E-002, 0.0000000E+000, 0.0000000E+000, 5.0128404E+002, 5.0025480E+002, 0.0000000E+000, 1.6178992E-002, 0.0000000E+000
 4.2644315E+000, 7.6067132E+002, 0.0000000E+000,-1.9313447E+002,-3.1301307E+001,-4.7343775E+001,-4.7900149E-002, 0.0000000E+000, 0.0000000E+000, 4.9089310E+002, 4.8884387E+002, 0.0000000E+000, 1.6179838E-002, 0.0000000E+000
 4.3280139E+000, 7.4686512E+002, 0.0000000E+000,-1.8971155E+002,-3.0271963E+001,-4.7627020E+001,-4.7870000E-002, 0.0000000E+000, 0.0000000E+000, 4.8134526E+002, 4.7920672E+002, 0.0000000E+000, 1.6180645E-002, 0.0000000E+000
 4.3825130E+000, 7.4123548E+002, 0.0000000E+000,-1.8818560E+002,-2.9836385E+001,-4.7980767E+001,-4.7754320E-002, 0.0000000E+000, 0.0000000E+000, 4.7568396E+002, 4.7518497E+002, 0.0000000E+000, 1.6181309E-002, 0.0000000E+000
 4.4460950E+000, 7.4300411E+002, 0.0000000E+000,-1.9026592E+002,-3.1146964E+001,-4.8392194E+001,-4.7658265E-002, 0.0000000E+000, 0.0000000E+000, 4.7341050E+002, 4.7315138E+002, 0.0000000E+000, 1.6181898E-002, 0.0000000E+000
 4.5033193E+000, 7.4008184E+002, 0.0000000E+000,-1.8932928E+002,-3.3433829E+001,-4.8781338E+001,-4.7535408E-002, 0.0000000E+000, 0.0000000E+000, 4.6901667E+002, 4.6848986E+002, 0.0000000E+000, 1.6182435E-002, 0.0000000E+000
 4.5632682E+000, 7.4518662E+002, 0.0000000E+000,-1.9053554E+002,-3.5404574E+001,-4.8830121E+001,-4.7534097E-002, 0.0000000E+000, 0.0000000E+000, 4.7008020E+002, 4.7036885E+002, 0.0000000E+000, 1.6182897E-002, 0.0000000E+000
 4.6232176E+000, 7.4233156E+002, 0.0000000E+000,-1.9349491E+002,-3.7134978E+001,-4.8293186E+001,-4.7390652E-002, 0.0000000E+000, 0.0000000E+000, 4.6579452E+002, 4.6336109E+002, 0.0000000E+000, 1.6183315E-002, 0.0000000E+000
 4.6831665E+000, 7.2859559E+002, 0.0000000E+000,-1.9275052E+002,-3.7403935E+001,-4.8151214E+001,-4.7338293E-002, 0.0000000E+000, 0.0000000E+000, 4.5191521E+002, 4.5024258E+002, 0.0000000E+000, 1.6183686E-002, 0.0000000E+000
 4.7431154E+000, 7.1830336E+002, 0.0000000E+000,-1.9124824E+002,-3.7112703E+001,-4.8189304E+001,-4.7327126E-002, 0.0000000E+000, 0.0000000E+000, 4.4345859E+002, 4.4170579E+002, 0.0000000E+000, 1.6184015E-002, 0.0000000E+000
